date_time,symbol,Open,High,Low,Close,Volume,Dividends,Stock Splits
1973-02-21 00:00:00-05:00,CPB,0.0,0.724637866,0.705424151,0.724637866,268800,0.0,0.0
1973-02-22 00:00:00-05:00,CPB,0.0,0.738362168,0.7246378,0.735617161,208000,0.0,0.0
1973-02-23 00:00:00-05:00,CPB,0.0,0.735617161,0.73012748,0.735617161,390400,0.0,0.0
1973-02-26 00:00:00-05:00,CPB,0.0,0.741106512,0.730127156,0.730127156,403200,0.0,0.0
1973-02-27 00:00:00-05:00,CPB,0.0,0.735616834,0.730127156,0.730127156,64000,0.0,0.0
1973-02-28 00:00:00-05:00,CPB,0.0,0.732872162,0.730127156,0.730127156,89600,0.0,0.0
1973-03-01 00:00:00-05:00,CPB,0.0,0.735616928,0.713658214,0.713658214,176000,0.0,0.0
1973-03-02 00:00:00-05:00,CPB,0.0,0.708168598,0.691699561,0.702678919,150400,0.0,0.0
1973-03-05 00:00:00-05:00,CPB,0.0,0.702679111,0.675230708,0.680720389,65600,0.0,0.0
1973-03-06 00:00:00-05:00,CPB,0.0,0.694444776,0.680720406,0.694444776,52800,0.0,0.0
1973-03-07 00:00:00-05:00,CPB,0.0,0.702678919,0.694444568,0.702678919,124800,0.0,0.0
1973-03-08 00:00:00-05:00,CPB,0.0,0.702678923,0.691699564,0.691699564,25600,0.0,0.0
1973-03-09 00:00:00-05:00,CPB,0.0,0.691699564,0.683465213,0.691699564,132800,0.0,0.0
1973-03-12 00:00:00-05:00,CPB,0.0,0.702679011,0.691699651,0.697189331,48000,0.0,0.0
1973-03-13 00:00:00-05:00,CPB,0.0,0.72463808,0.694444994,0.719148397,142400,0.0,0.0
1973-03-14 00:00:00-05:00,CPB,0.0,0.730127249,0.708168535,0.713658214,451200,0.0,0.0
1973-03-15 00:00:00-05:00,CPB,0.0,0.71640322,0.710913542,0.713658214,200000,0.0,0.0
1973-03-16 00:00:00-05:00,CPB,0.0,0.71640322,0.710913542,0.713658214,105600,0.0,0.0
1973-03-19 00:00:00-05:00,CPB,0.0,0.713658277,0.69718924,0.702678919,105600,0.0,0.0
1973-03-20 00:00:00-05:00,CPB,0.0,0.705424011,0.699934331,0.705424011,94400,0.0,0.0
1973-03-21 00:00:00-05:00,CPB,0.0,0.710913813,0.705424132,0.708168805,185600,0.0,0.0
1973-03-22 00:00:00-05:00,CPB,0.0,0.708168655,0.699934304,0.699934304,148800,0.0,0.0
1973-03-23 00:00:00-05:00,CPB,0.0,0.691699534,0.683465183,0.683465183,142400,0.0,0.0
1973-03-26 00:00:00-05:00,CPB,0.0,0.688955172,0.675230801,0.675230801,70400,0.0,0.0
1973-03-27 00:00:00-05:00,CPB,0.0,0.686209954,0.669740915,0.669740915,52800,0.0,0.0
1973-03-28 00:00:00-05:00,CPB,0.0,0.672485888,0.664251201,0.672485888,65600,0.0,0.0
1973-03-29 00:00:00-05:00,CPB,0.0,0.691699596,0.677975566,0.686209917,212800,0.0,0.0
1973-03-30 00:00:00-05:00,CPB,0.0,0.697189331,0.683465299,0.697189331,22400,0.0,0.0
1973-04-02 00:00:00-05:00,CPB,0.0,0.721892504,0.702678472,0.716402829,156800,0.0,0.0
1973-04-03 00:00:00-05:00,CPB,0.0,0.719147956,0.69718924,0.702678919,105600,0.0,0.0
1973-04-04 00:00:00-05:00,CPB,0.0,0.709217131,0.689824644,0.709217131,121600,0.018438,0.0
1973-04-05 00:00:00-05:00,CPB,0.0,0.706447124,0.698135815,0.706447124,75200,0.0,0.0
1973-04-06 00:00:00-05:00,CPB,0.0,0.71198768,0.706446921,0.709217131,65600,0.0,0.0
1973-04-09 00:00:00-05:00,CPB,0.0,0.714757885,0.709217126,0.711987674,120000,0.0,0.0
1973-04-10 00:00:00-05:00,CPB,0.0,0.736921012,0.714757974,0.736921012,467200,0.0,0.0
1973-04-11 00:00:00-05:00,CPB,0.0,0.742462045,0.731380522,0.731380522,107200,0.0,0.0
1973-04-12 00:00:00-05:00,CPB,0.0,0.739691561,0.731380253,0.736921012,68800,0.0,0.0
1973-04-13 00:00:00-05:00,CPB,0.0,0.74800274,0.734151007,0.742461979,222400,0.0,0.0
1973-04-16 00:00:00-05:00,CPB,0.0,0.742462305,0.736921541,0.739692092,91200,0.0,0.0
1973-04-17 00:00:00-05:00,CPB,0.0,0.74800274,0.720298935,0.742461979,145600,0.0,0.0
1973-04-18 00:00:00-05:00,CPB,0.0,0.753543019,0.736920747,0.753543019,97600,0.0,0.0
1973-04-19 00:00:00-05:00,CPB,0.0,0.759083777,0.75077281,0.753543019,84800,0.0,0.0
1973-04-23 00:00:00-05:00,CPB,0.0,0.764624534,0.753543019,0.753543019,224000,0.0,0.0
1973-04-24 00:00:00-05:00,CPB,0.0,0.75077308,0.731380253,0.736921012,57600,0.0,0.0
1973-04-25 00:00:00-05:00,CPB,0.0,0.731380379,0.711987887,0.714758098,52800,0.0,0.0
1973-04-26 00:00:00-05:00,CPB,0.0,0.720298707,0.709217189,0.720298707,73600,0.0,0.0
1973-04-27 00:00:00-05:00,CPB,0.0,0.720298649,0.709217131,0.709217131,40000,0.0,0.0
1973-04-30 00:00:00-04:00,CPB,0.0,0.703676277,0.673202277,0.684283793,73600,0.0,0.0
1973-05-01 00:00:00-04:00,CPB,0.0,0.675973212,0.664891684,0.670432448,75200,0.0,0.0
1973-05-02 00:00:00-04:00,CPB,0.0,0.675972641,0.664891122,0.675972641,65600,0.0,0.0
1973-05-03 00:00:00-04:00,CPB,0.0,0.71475789,0.670431819,0.709217131,81600,0.0,0.0
1973-05-04 00:00:00-04:00,CPB,0.0,0.725839853,0.714758329,0.725839853,184000,0.0,0.0
1973-05-07 00:00:00-04:00,CPB,0.0,0.731379919,0.720298405,0.723068953,38400,0.0,0.0
1973-05-08 00:00:00-04:00,CPB,0.0,0.72860971,0.720298405,0.723068953,30400,0.0,0.0
1973-05-09 00:00:00-04:00,CPB,0.0,0.725839552,0.714758033,0.717528582,83200,0.0,0.0
1973-05-10 00:00:00-04:00,CPB,0.0,0.720298643,0.709217126,0.711987674,64000,0.0,0.0
1973-05-11 00:00:00-04:00,CPB,0.0,0.714758098,0.703676577,0.714758098,51200,0.0,0.0
1973-05-14 00:00:00-04:00,CPB,0.0,0.709217066,0.673202306,0.678743064,121600,0.0,0.0
1973-05-15 00:00:00-04:00,CPB,0.0,0.670431486,0.642727705,0.648268461,188800,0.0,0.0
1973-05-16 00:00:00-04:00,CPB,0.0,0.651039278,0.631646454,0.631646454,81600,0.0,0.0
1973-05-17 00:00:00-04:00,CPB,0.0,0.659349973,0.642727705,0.648268461,219200,0.0,0.0
1973-05-18 00:00:00-04:00,CPB,0.0,0.653809726,0.645498755,0.653809726,424000,0.0,0.0
1973-05-21 00:00:00-04:00,CPB,0.0,0.653809726,0.648268966,0.653809726,92800,0.0,0.0
1973-05-22 00:00:00-04:00,CPB,0.0,0.684284157,0.653809802,0.681513608,196800,0.0,0.0
1973-05-23 00:00:00-04:00,CPB,0.0,0.709217102,0.681513309,0.703676343,174400,0.0,0.0
1973-05-24 00:00:00-04:00,CPB,0.0,0.700906346,0.687054276,0.687054276,72000,0.0,0.0
1973-05-25 00:00:00-04:00,CPB,0.0,0.709217336,0.687054294,0.706447124,72000,0.0,0.0
1973-05-29 00:00:00-04:00,CPB,0.0,0.71198768,0.706446921,0.709217131,238400,0.0,0.0
1973-05-30 00:00:00-04:00,CPB,0.0,0.71198768,0.706446921,0.709217131,144000,0.0,0.0
1973-05-31 00:00:00-04:00,CPB,0.0,0.706446861,0.692594796,0.698135555,48000,0.0,0.0
1973-06-01 00:00:00-04:00,CPB,0.0,0.700906008,0.687053945,0.69536525,43200,0.0,0.0
1973-06-04 00:00:00-04:00,CPB,0.0,0.703676437,0.675972641,0.675972641,92800,0.0,0.0
1973-06-05 00:00:00-04:00,CPB,0.0,0.687054276,0.670431996,0.687054276,51200,0.0,0.0
1973-06-06 00:00:00-04:00,CPB,0.0,0.692594761,0.675972487,0.684283793,64000,0.0,0.0
1973-06-07 00:00:00-04:00,CPB,0.0,0.714758096,0.684284083,0.706447124,110400,0.0,0.0
1973-06-08 00:00:00-04:00,CPB,0.0,0.717528647,0.698135817,0.714758098,147200,0.0,0.0
1973-06-11 00:00:00-04:00,CPB,0.0,0.725839853,0.714758329,0.725839853,51200,0.0,0.0
1973-06-12 00:00:00-04:00,CPB,0.0,0.72860986,0.714757796,0.72860986,126400,0.0,0.0
1973-06-13 00:00:00-04:00,CPB,0.0,0.73138007,0.725839312,0.72860986,43200,0.0,0.0
1973-06-14 00:00:00-04:00,CPB,0.0,0.725839599,0.681513516,0.687054276,203200,0.0,0.0
1973-06-15 00:00:00-04:00,CPB,0.0,0.678743549,0.667662024,0.667662024,120000,0.0,0.0
1973-06-18 00:00:00-04:00,CPB,0.0,0.670432237,0.662121262,0.667662024,75200,0.0,0.0
1973-06-19 00:00:00-04:00,CPB,0.0,0.667661583,0.656580066,0.659350276,49600,0.0,0.0
1973-06-20 00:00:00-04:00,CPB,0.0,0.653809726,0.642728205,0.653809726,120000,0.0,0.0
1973-06-21 00:00:00-04:00,CPB,0.0,0.645498639,0.637187331,0.64272809,76800,0.0,0.0
1973-06-22 00:00:00-04:00,CPB,0.0,0.66212064,0.648268578,0.66212064,131200,0.0,0.0
1973-06-25 00:00:00-04:00,CPB,0.0,0.673202613,0.664891303,0.664891303,86400,0.0,0.0
